tanggal,curah_hujan_mm,durasi_hujan_jam,link_google,is_banjir,status_banjir,pasut_est_max,pasut_est_min,pasut_est_mean,pasut_msl_max,pasut_msl_min,pasut_msl_mean,status_siaga
2025-04-30,13.0,10.0,,,0.0,3.929739515819593,1.610287478690588,2.618938775047539,1.4181059995670315,-0.9013460375619732,0.1073052587949776,Aman
2025-05-01,7.1,10.0,,,0.0,3.81,1.68,2.620347222222222,1.31,-0.82,0.12069444444444444,Aman
2025-05-01,7.1,10.0,,,0.0,3.790845256857023,1.6451358594387508,2.585802951718449,1.2792117406044614,-0.8664976568138105,0.0741694354658877,Aman
2025-05-03,8.2,9.0,,,0.0,3.369835029779974,1.8576048084296015,2.49315507287428,0.8582015135274128,-0.6540287078229596,-0.0184784433782811,Aman
2025-05-03,8.2,9.0,,,0.0,3.4,1.88,2.5260416666666665,0.91,-0.62,0.026388888888888892,Aman
2025-05-04,0.0,0.0,,,0.0,3.139428953832879,2.018022030308258,2.4528309369620547,0.6277954375803176,-0.4936114859443035,-0.0588025792905066,Air Meluap
2025-05-04,0.0,0.0,,,0.0,3.18,2.04,2.486736111111111,0.68,-0.46,-0.013125,Air Meluap
2025-05-06,9.1,12.0,,,0.0,2.84,2.07,2.4581944444444446,0.34,-0.43,-0.041666666666666664,Aman
2025-05-06,9.1,12.0,,,0.0,2.776799701996138,2.0261470620439854,2.4202392880333132,0.2651661857435767,-0.4854864542085759,-0.0913942282192481,Aman
2025-05-07,9.1,6.0,,,0.0,2.8250996703099944,1.9230233480708496,2.4285230991931024,0.313466154057433,-0.588610168181712,-0.0831104170594589,Aman
2025-05-07,9.1,6.0,,,0.0,2.88,1.96,2.469027777777778,0.38,-0.54,-0.030763888888888893,Aman
2025-05-08,1.1,7.0,,,0.0,3.12,1.87,2.490972222222222,0.62,-0.63,-0.008958333333333336,Air Meluap
2025-05-08,1.1,7.0,,,0.0,3.1083762598222657,1.8152646352408783,2.4501176370928563,0.5967427435697044,-0.6963688810116828,-0.061515879159705,Air Meluap
2025-05-09,18.9,13.0,,,0.0,3.372401887205367,1.7398097872523262,2.4825807160795934,0.8607683709528056,-0.7718237290002352,-0.0290528001729679,Aman
2025-05-09,18.9,13.0,,,0.0,3.38,1.79,2.5218749999999996,0.88,-0.71,0.022083333333333333,Aman
2025-05-10,11.6,12.0,,,0.0,3.58,1.73,2.5575,1.08,-0.77,0.05750000000000001,Aman
2025-05-10,11.6,12.0,,,0.0,3.5760212345097786,1.6954634331966891,2.521785949916136,1.0643877182572172,-0.8161700830558722,0.0101524336635745,Aman
2025-05-11,19.2,10.0,,,0.0,3.674006616781205,1.6520449910707191,2.5612518980497008,1.1623731005286435,-0.8595885251818423,0.0496183817971394,Aman
2025-05-11,19.2,10.0,,,0.0,3.72,1.69,2.5924305555555556,1.22,-0.81,0.09270833333333334,Aman
2025-05-13,1.3,5.0,,,0.0,3.78,1.66,2.6333333333333333,1.28,-0.84,0.13354166666666667,Air Meluap
