date,pasut_est_max,pasut_est_min,pasut_est_mean,pasut_msl_max,pasut_msl_min,pasut_msl_mean
2022-08-11,3.6595828831116224,1.6367346411469528,2.4808548882237433,1.1596967963669824,-0.8631514455976872,-0.01903119852089663
2022-08-12,3.6934367311929255,1.571389499797986,2.48146121828578,1.1935506444482855,-0.9284965869466539,-0.018424868458859933
2022-08-13,3.7205435189815166,1.5328991985651828,2.4885960418341764,1.2206574322368766,-0.9669868881794572,-0.011290044910463592
2022-08-14,3.6669607265394286,1.5507604316706818,2.500946762927582,1.1670746397947886,-0.9491256550739582,0.001060676182941922
2022-08-15,3.5652074883817813,1.6029027731365404,2.5159024471365687,1.0653214016371413,-0.8969833136080996,0.016016360391928774
2022-08-16,3.399426624601789,1.6725476473657617,2.530102104038638,0.899540537857149,-0.8273384393788783,0.030216017293998032
2022-08-17,3.2680208343719803,1.7870825691953764,2.5403221145062456,0.7681347476273404,-0.7128035175492635,0.0404360277616056
2022-08-18,3.2154532279776773,1.8778386639450868,2.544414255000031,0.7155671412330373,-0.6220474227995532,0.044528168255391076
2022-08-19,3.1239785100685236,1.9766803261895807,2.5419160622820636,0.6240924233238836,-0.5232057605550593,0.0420299755374236
2022-08-20,3.02241349392037,2.067398576457922,2.534063250509455,0.5225274071757302,-0.43248751028671784,0.034177163764815166
2022-08-21,2.980366211989188,2.1360197609892633,2.5232035715944,0.4804801252445481,-0.3638663257553767,0.02331748484975993
2022-08-22,3.1105147689300616,2.157974420728311,2.511899143460699,0.6106286821854217,-0.34191166601632883,0.012013056716059012
2022-08-23,3.2565120965881498,2.0250611887469776,2.502142946086975,0.7566260098435098,-0.47482489799766237,0.0022568593423351047
2022-08-24,3.378216774261752,1.9155935803073947,2.495020402539777,0.8783306875171122,-0.5842925064372453,-0.004865684204863108
2022-08-25,3.4557377555252873,1.8235974812210904,2.49087385643849,0.9558516687806473,-0.6762886055235495,-0.009012230306149949
2022-08-26,3.45954821401667,1.7428272315004367,2.4897404245227723,0.95966212727203,-0.7570588552442032,-0.010145662221867635
2022-08-27,3.500574749780631,1.7023949081621355,2.491704145116709,1.0006886630359912,-0.7974911785825045,-0.008181941627931177
2022-08-28,3.5139579844699624,1.6585953894263876,2.496904159653481,1.0140718977253225,-0.8412906973182523,-0.0029819270911590756
2022-08-29,3.4622625245933825,1.6220093373596358,2.5052005376692152,0.9623764378487425,-0.8778767493850042,0.005314450924575276
2022-08-30,3.4135844148795917,1.6290934022581274,2.515749918581658,0.9136983281349518,-0.8707926844865126,0.015863831837017894
2022-08-31,3.4675519474030914,1.6284569864071683,2.5268265338522458,0.9676658606584514,-0.8714291003374717,0.02694044710760579
2022-09-01,3.4370570455302705,1.6582024582275674,2.5360916069597743,0.9371709587856305,-0.8416836285170726,0.036205520215134346
2022-09-02,3.395893064138986,1.739702728799101,2.5412527091166646,0.8960069773943462,-0.760183357945539,0.0413666223720246
2022-09-03,3.2971924098931797,1.8216821990369514,2.540827363274992,0.7973063231485398,-0.6782038877076886,0.040941276530352066
2022-09-04,3.1803789545888597,1.955841607747962,2.5346656080841714,0.6804928678442197,-0.5440444789966781,0.03477952133953144
2022-09-05,3.1331536983834374,2.117620110425307,2.5240173695373764,0.6332676116387974,-0.3822659763193328,0.024131282792736464
2022-09-06,3.226272266417414,2.1590155557581037,2.5111588199962784,0.7263861796727742,-0.3408705309865363,0.011272733251638467
2022-09-07,3.3638337309010287,1.984267936090136,2.498776168858674,0.8639476441563887,-0.5156181506545039,-0.0011099178859659276
2022-09-08,3.4711405238934887,1.814438569763698,2.489350481866742,0.9712544371488487,-0.685447516980942,-0.010535604877897953
2022-09-09,3.518070391163224,1.7156906578196904,2.484699716721967,1.0181843044185839,-0.7841954289249495,-0.015186370022672868
2022-09-10,3.50176153649922,1.6019787192489383,2.4857046741569815,1.0018754497545799,-0.8979073674957017,-0.014181412587658482
2022-09-11,3.5406358978454,1.5789208659658986,2.49217479947736,1.0407498111007598,-0.9209652207787413,-0.007711287267279765
2022-09-12,3.467449767906918,1.5456208453524718,2.5028342563292854,0.9675636811622779,-0.9542652413921682,0.002948169584645388
2022-09-13,3.4545868154452477,1.57606852165454,2.515478525019749,0.9547007287006077,-0.9238175650900999,0.015592438275108922
2022-09-14,3.4877537549217554,1.627744584729929,2.5273752717375326,0.9878676681771155,-0.872141502014711,0.027489184992892657
2022-09-15,3.461618222711739,1.6822360968415337,2.5359041629466783,0.9617321359670989,-0.8176499899031062,0.03601807620203834
2022-09-16,3.404939027194304,1.7643657738311027,2.5392795995926405,0.9050529404496639,-0.7355203129135373,0.03939351284800052
2022-09-17,3.282369181375571,1.8512466558601746,2.537082149484272,0.7824830946309311,-0.6486394308844654,0.03719606273963194
2022-09-18,3.1650799423669023,1.9351793735843337,2.530343435108177,0.6651938556222623,-0.5647067131603063,0.030457348363536862
2022-09-19,3.0305440413611837,2.020915428011364,2.5211096690691166,0.5306579546165437,-0.4789706587332758,0.02122358232447663
2022-09-20,2.998700945625356,2.1140954659689695,2.511664629212793,0.4988148588807162,-0.3857906207756705,0.01177854246815313
2022-09-21,3.1002998366353807,2.1285593499916224,2.503773192352883,0.6004137498907407,-0.37132673675301753,0.0038871056082432354
2022-09-22,3.187203128153781,2.019695176401842,2.4982929897584696,0.6873170414091412,-0.4801909103427979,-0.0015930969861703836
2022-09-23,3.270982037145666,1.9196741871756842,2.4952897350406897,0.7710959504010262,-0.5802118995689558,-0.00459635170395023
2022-09-24,3.303498966730488,1.8380625864170979,2.494502033840403,0.803612879985848,-0.6618235003275421,-0.005384052904236825
2022-09-25,3.2869801402708583,1.7300356962860512,2.4958088899934867,0.7870940535262183,-0.7698503904585887,-0.004077196751153256
2022-09-26,3.330956877056616,1.6553839216452653,2.4993768034726256,0.8310707903119758,-0.8445021650993747,-0.0005092832720143825
2022-09-27,3.4818292961080095,1.602698608496455,2.5053891577917775,0.9819432093633695,-0.897187478248185,0.005503071047137542
2022-09-28,3.606494746985737,1.5409684329513895,2.513547513728481,1.106608660241097,-0.9589176537932504,0.013661426983841096
2022-09-29,3.6514032364791644,1.5428995915687471,2.522702405679994,1.1515171497345245,-0.9569864951758928,0.022816318935353852
